fpr tpr threshold Method
0.02542586029495827 0.06285714285714286 0.4076421187028194 Bayes
0.02542586029495827 0.06319327731092438 0.40763637783934187 Bayes
0.02544872527723791 0.06319327731092438 0.4074106570889076 Bayes
0.02544872527723791 0.06386554621848739 0.40713914320408984 Bayes
0.025540185206356467 0.06386554621848739 0.40670111536255343 Bayes
0.025540185206356467 0.0642016806722689 0.40664297206344047 Bayes
0.02560878015319538 0.0642016806722689 0.406269451140799 Bayes
0.02560878015319538 0.06453781512605042 0.4061366971303353 Bayes
0.02563164513547502 0.06453781512605042 0.40606402477107 Bayes
0.02563164513547502 0.06487394957983193 0.40584508779496437 Bayes
0.0256773751000343 0.06487394957983193 0.4056706410685931 Bayes
0.0256773751000343 0.06521008403361345 0.4055864133366927 Bayes
0.02595175488738996 0.06521008403361345 0.40393311686328004 Bayes
0.02595175488738996 0.06554621848739496 0.40386811517193044 Bayes
0.02670629930261804 0.06554621848739496 0.4001858307145747 Bayes
0.02670629930261804 0.06588235294117648 0.4001163534221792 Bayes
0.02675202926717732 0.06588235294117648 0.40006412587826856 Bayes
0.02675202926717732 0.06621848739495799 0.4000618330326013 Bayes
0.027003544072253343 0.06621848739495799 0.39910275660001004 Bayes
0.027003544072253343 0.06655462184873949 0.399057274927727 Bayes
0.027140733965931176 0.06655462184873949 0.39862203326053636 Bayes
0.027140733965931176 0.066890756302521 0.3986016166265733 Bayes
0.027209328912770094 0.066890756302521 0.39812357539863696 Bayes
0.027209328912770094 0.06722689075630252 0.39811879205302797 Bayes
0.027277923859609008 0.06722689075630252 0.39762738972742706 Bayes
0.027277923859609008 0.06756302521008403 0.39757661397329114 Bayes
0.027392248771007204 0.06756302521008403 0.39682356052846157 Bayes
0.027392248771007204 0.06789915966386555 0.3966616599241845 Bayes
0.02762089859380359 0.06789915966386555 0.39574734955064866 Bayes
0.02762089859380359 0.06823529411764706 0.3955884406603157 Bayes
0.027643763576083228 0.06823529411764706 0.3954480633451236 Bayes
0.027643763576083228 0.06857142857142857 0.3954268341918072 Bayes
0.027735223505201783 0.06857142857142857 0.39519064911936064 Bayes
0.027735223505201783 0.06890756302521009 0.39518666219157594 Bayes
0.027758088487481423 0.06890756302521009 0.39515413561209994 Bayes
0.027758088487481423 0.0692436974789916 0.39508700436165095 Bayes
0.028078198239396366 0.0692436974789916 0.39323447600339806 Bayes
0.028078198239396366 0.0695798319327731 0.3931191589445781 Bayes
0.028604092831828055 0.0695798319327731 0.39091319620785736 Bayes
0.028604092831828055 0.06991596638655462 0.39091014595569873 Bayes
0.028787012690065165 0.06991596638655462 0.38982683219033576 Bayes
0.028787012690065165 0.07058823529411765 0.3896866105233823 Bayes
0.02885560763690408 0.07058823529411765 0.3893399254833598 Bayes
0.02885560763690408 0.07092436974789916 0.389284780559842 Bayes
0.029335772264776495 0.07092436974789916 0.38732161436560497 Bayes
0.029335772264776495 0.07126050420168067 0.3872300188587851 Bayes
0.029381502229335773 0.07126050420168067 0.3871732489300256 Bayes
0.029381502229335773 0.07226890756302522 0.38698352922354007 Bayes
0.029495827140733965 0.07226890756302522 0.3865532962911622 Bayes
0.029495827140733965 0.07260504201680672 0.38654284928157334 Bayes
0.029518692123013605 0.07260504201680672 0.38651275618157843 Bayes
0.029518692123013605 0.07294117647058823 0.38647526452796216 Bayes
0.029724476963530352 0.07294117647058823 0.3855308125448478 Bayes
0.029724476963530352 0.07327731092436975 0.3854435345151409 Bayes
0.02997599176860638 0.07327731092436975 0.3841841578080201 Bayes
0.02997599176860638 0.07361344537815126 0.38417074623137026 Bayes
0.030044586715445295 0.07361344537815126 0.3840108254881788 Bayes
0.030044586715445295 0.07428571428571429 0.3837519541780657 Bayes
0.030204641591402768 0.07428571428571429 0.3833672626954458 Bayes
0.030204641591402768 0.0746218487394958 0.38311925333214847 Bayes
0.030593346290156625 0.0746218487394958 0.38122431234906 Bayes
0.030593346290156625 0.07529411764705882 0.38100200875270657 Bayes
0.03086772607751229 0.07529411764705882 0.37941604713815236 Bayes
0.03086772607751229 0.07563025210084033 0.3790960207551119 Bayes
0.030959186006630845 0.07563025210084033 0.3784599885654681 Bayes
0.030959186006630845 0.07630252100840336 0.37829991109144584 Bayes
0.031416485652223616 0.07630252100840336 0.37621604569428585 Bayes
0.031416485652223616 0.07663865546218487 0.37617363995339204 Bayes
0.03169086543957928 0.07663865546218487 0.37485956098854073 Bayes
0.03169086543957928 0.0773109243697479 0.3747694939342664 Bayes
0.031713730421858925 0.0773109243697479 0.3746571469681811 Bayes
0.031713730421858925 0.07764705882352942 0.3743059529624786 Bayes
0.03180519035097748 0.07764705882352942 0.3738201233685775 Bayes
0.03180519035097748 0.07798319327731093 0.37379821395257 Bayes
